"y1"	"y2"	"y3"	"y4"	"y5"	"y6"	"y7"	"y8"	"y9"	"y10"	"rt1"	"rt2"	"rt3"	"rt4"	"rt5"	"rt6"	"rt7"	"rt8"	"rt9"	"rt10"
0.611115296676599	-0.10083567065287	-0.154565474088059	-0.328037492594901	-1.20126201546515	0.696615684986532	-0.528387616313477	0.132925200355317	0.619301592248611	0.423223351844981	40.8051041466578	1.48909413443613	1.11365677555331	8.8490561328324	4.62338135683814	17.1343919696889	2.94695047749019	39.6655431751821	7.28850049455695	1.90689676871091
0.39175402644402	0.871749303444859	0.99055839252517	-0.794943069557457	1.33465167370715	1.06424514334945	0.498316054406067	0.605121771569923	0.891215221431968	0.728647795239332	8.82313743704556	0.679125494689566	1.87341965143234	1.67999256846161	2.05266071109131	0.993359451920139	4.76897419589428	0.0735580701348266	1.20835995520637	1.27142103785401
-0.732400485834051	-0.367122677255444	-0.881970866843789	-0.421813295800622	-0.00646994936570042	0.863273489544323	0.345942976919844	-0.339101287007782	-0.402045198959065	0.402104794618052	2.34096570611006	1.67814673630045	1.24873050487098	2.00840289772557	0.239829015760225	0.513738407901233	1.61169665028066	16.057228824974	1.86047564999138	2.88956194703951
2.32810684827572	0.986477545439296	2.2208253360275	0.40275025380617	2.4543490021832	1.86983164710928	3.36572477036716	1.26511038649592	2.01285214264318	1.62086509183896	3.36872410000284	0.692273118153203	5.944558777089	22.4304133319136	12.0688405183838	4.46084367606469	27.6036568046623	5.70806858766981	12.5676026593627	76.0648560362532
1.36670174805851	1.02382750717939	1.33071718947614	0.362699053400252	0.162962908837037	0.415237634907967	0.342867215904137	1.55816139555865	0.519089069890425	1.00248431072346	1.55460834967064	1.85188214334643	1.61958287085165	6.57576103795943	0.172565764721499	3.28369649528158	5.26347657226079	12.2458907748823	2.32441984066609	26.1649861727998
-0.339863959154595	-0.186714128159774	0.416707298850977	0.302984692200306	-0.0757061107342067	0.910682865190858	-1.01212911272394	-0.00987575260251575	0.0694474677703766	-0.39044590572662	0.873115831620819	0.257116109390781	20.3314349479164	2.35703264970861	2.72227611269324	7.4032583397408	6.0996700692823	0.174871875739144	0.798759118298211	25.4892550798968
1.08374714375625	0.275214154222112	1.23027579085369	0.939722682094337	1.79727085831317	1.88243042330778	0.659763978169771	2.07274567367728	0.261564352506011	1.4261474633981	9.21379733837846	12.8993155232966	1.67046968817965	12.4263250413295	5.1571740638835	0.282848728963896	0.730169323855694	8.18182092286408	2.53900583408092	4.15885175088545
1.38724746571229	0.31417576181087	1.01805369730691	0.800274805922608	1.73215664050945	1.06910631052987	0.69719065263311	0.818177618610758	1.15010685624169	1.71682723911708	1.36745472023803	3.01155291542864	0.219938123358677	2.00171325274125	4.28883995476352	6.78595554811771	60.2719460002512	1.28687935165599	7.35180508155629	8.80404225342961
1.36816354573219	0.442203508846652	1.06291876389158	0.748584909824847	1.23430644330352	1.24984278379705	-0.161248192798774	1.44944671986121	1.85884968696446	1.74536599339128	0.636497823258386	0.407851299315779	0.601641191499055	0.295427319035844	0.70751760784482	2.43514327957214	0.285861814822331	6.9809548268238	11.448131027334	2.39289065670793
-0.0621280152051872	0.0442959069450059	0.25832851287074	0.823640674393587	0.695339315600376	0.0551204714362168	1.07435024771682	0.0352188365726263	-0.685760020811456	0.0594286814830525	8.66549059925551	9.6752791505328	1.5271342272834	1.05760488633498	1.72650296777752	1.41231543843149	1.81401613911162	2.80469074131779	0.218447103092425	7.93381962694183
2.84190961274584	2.19139486444087	1.59465756443956	2.25903653203622	0.864114661116762	0.350491320867912	1.53572531482209	1.85715144088252	1.07135048547099	2.15317847010556	0.320237917463897	12.2574984818691	0.638923125363201	2.07360879915496	1.24956795906919	0.87033996213478	0.200103288732526	4.068213563828	0.552731951011996	1.63629230001982
0.694719281462763	-0.33947130303276	0.718489068194954	0.107728424606329	1.16961505472022	1.75860966607178	0.696195533254744	1.03985220106919	1.21823568451694	1.69620329779463	6.84101120449149	3.15679635801149	0.904643912263104	4.88664544056148	7.05747415317666	1.35695499663189	2.47528692135302	8.17347077717131	52.8682155816709	1.29890378774321
-0.814967218200447	-0.340518026789118	0.34377871904956	0.410011641900177	0.370338439960034	-0.0985834638146208	-0.254979767649956	-0.378318265052724	0.791408835885389	-1.55238906640104	11.5800868269689	68.6162990012966	19.3975567590708	3.79513746165578	12.8889048919987	4.44129162008498	1.13432139647464	36.7364223724463	0.917469307307308	6.37056884954297
-0.213628708071047	-1.37010648378364	-1.3592852868186	-1.19444666878356	-1.27674531827136	-1.97235730541988	-1.31306447042908	-1.76560858268521	-1.10501143027167	-1.50499325634474	0.568277133342866	14.3366033025832	16.893626010005	1.25426815888974	1.91366369268327	2.48275098996902	1.58110041296198	11.8242600868189	0.484682265424015	5.09152592013622
0.913242642630356	0.256971467163169	1.60685219177416	0.122328345573696	1.36603187979859	2.09283984677285	1.49854983757126	0.846020562816588	2.06680338295287	1.85749664196548	2.42415960438496	7.90504054278793	9.90242840387467	1.1700899032899	14.9691742371357	5.9601986232266	6.46366325747722	0.884253631085672	2.98285658495608	2.05405920955574
0.983186972618098	0.0349760723870858	0.491059471660943	1.41980136501933	-0.0905345510885551	0.397957855298101	0.648016029695995	1.11905448610903	0.83343522236942	1.25845570556758	1.76236631333615	0.837252043972659	6.7289990651088	3.19454383380949	0.137286880074993	6.27037846660984	7.64751615727582	23.5491385629209	2.36060992561478	0.84498081649235
0.0685248143730186	1.35214003564077	0.309641317900311	0.267069222099428	0.261653335828608	0.237314570602728	0.252527097086961	0.125249407357787	1.62444065403999	1.13171236448758	3.13839111791586	0.482509187105243	0.355715265339348	1.47144190870353	5.10543255167637	1.34937934177763	1.29736602890349	4.69347248852722	1.65822298316847	2.17022647550303
